record,label,rep_index,start_s,end_s,duration_s,peak_s,peak_env,mean_env,status,reason,segment_file
1-25_preprocessed,1,4,20.3175,23.354,3.0365,21.2995,1.64215110267746,0.593664765613849,valid,valid_complete_cycle,segmented_records/1-25_preprocessed/1-25_preprocessed_rep04.csv
1-25_preprocessed,1,5,25.0795,28.45,3.3705,25.972,1.88545002309204,0.589047030468646,valid,valid_complete_cycle,segmented_records/1-25_preprocessed/1-25_preprocessed_rep05.csv
1-2_preprocessed,1,1,5.054,8.44,3.386,6.0855,1.23552878276011,0.629754065259518,valid,valid_complete_cycle,segmented_records/1-2_preprocessed/1-2_preprocessed_rep01.csv
1-2_preprocessed,1,2,10.408,13.7175,3.3095,11.1655,1.48659081529992,0.621738319789854,valid,valid_complete_cycle,segmented_records/1-2_preprocessed/1-2_preprocessed_rep02.csv
1-2_preprocessed,1,3,15.464,19.095,3.631,16.4155,1.22792774635118,0.549154593975564,valid,valid_complete_cycle,segmented_records/1-2_preprocessed/1-2_preprocessed_rep03.csv
1-2_preprocessed,1,4,20.436,24.102,3.666,21.337,1.44618036103149,0.608923824191709,valid,valid_complete_cycle,segmented_records/1-2_preprocessed/1-2_preprocessed_rep04.csv
1-2_preprocessed,1,5,25.2345,28.647,3.4125,26.0155,2.16571453642209,0.616531421506964,valid,valid_complete_cycle,segmented_records/1-2_preprocessed/1-2_preprocessed_rep05.csv
1-2_preprocessed,1,6,29.976,30.4785,0.502500000000001,30.3815,0.727102952708107,0.443183521387135,rejected,record_ended_before_return_to_quiet,
1-3_preprocessed,1,1,3.837,9.0735,5.2365,5.3985,1.16223854473609,0.424567880471727,valid,valid_complete_cycle,segmented_records/1-3_preprocessed/1-3_preprocessed_rep01.csv
1-3_preprocessed,1,2,9.074,14.408,5.334,11.8595,1.26148053166203,0.451648427998398,valid,valid_complete_cycle,segmented_records/1-3_preprocessed/1-3_preprocessed_rep02.csv
1-3_preprocessed,1,3,15,19.7395,4.7395,15.4435,1.18595050938382,0.451011336686441,valid,valid_complete_cycle,segmented_records/1-3_preprocessed/1-3_preprocessed_rep03.csv
1-3_preprocessed,1,4,19.8925,23.9835,4.091,21.5395,1.85107946318467,0.536589345769266,valid,valid_complete_cycle,segmented_records/1-3_preprocessed/1-3_preprocessed_rep04.csv
1-3_preprocessed,1,5,25.1645,27.1665,2.002,26.566,1.32383174473606,0.75583762716503,valid,valid_complete_cycle,segmented_records/1-3_preprocessed/1-3_preprocessed_rep05.csv
1-3_preprocessed,1,6,27.167,29.0825,1.9155,27.5405,0.492243202083314,0.354833779415674,rejected,duplicate_slot_peak,
1-4_preprocessed,1,1,5.014,9.4255,4.4115,6.611,1.21885379455692,0.451874345134482,valid,valid_complete_cycle,segmented_records/1-4_preprocessed/1-4_preprocessed_rep01.csv
1-4_preprocessed,1,2,10.0575,14.1525,4.095,11.8215,1.44550759924964,0.530265936180613,valid,valid_complete_cycle,segmented_records/1-4_preprocessed/1-4_preprocessed_rep02.csv
1-4_preprocessed,1,3,15.194,19.2315,4.0375,16.7535,1.62038613213221,0.560145799733081,valid,valid_complete_cycle,segmented_records/1-4_preprocessed/1-4_preprocessed_rep03.csv
1-4_preprocessed,1,4,19.9965,24.003,4.0065,21.709,1.73709171481568,0.623501991021714,valid,valid_complete_cycle,segmented_records/1-4_preprocessed/1-4_preprocessed_rep04.csv
1-4_preprocessed,1,5,25.061,28.7415,3.6805,26.6495,1.60851735213642,0.695226369437954,valid,valid_complete_cycle,segmented_records/1-4_preprocessed/1-4_preprocessed_rep05.csv
1-4_preprocessed,1,6,28.742,30.5195,1.7775,28.742,0.377435561670812,0.23190682174066,rejected,duplicate_slot_peak,
1-5_preprocessed,1,1,5.946,10.683,4.737,7.412,1.19907846102055,0.408420491358716,valid,valid_complete_cycle,segmented_records/1-5_preprocessed/1-5_preprocessed_rep01.csv
1-5_preprocessed,1,2,10.751,15.3565,4.6055,12.484,1.45468219646551,0.466926057345889,valid,valid_complete_cycle,segmented_records/1-5_preprocessed/1-5_preprocessed_rep02.csv
1-5_preprocessed,1,3,15.9305,20.26,4.3295,17.677,2.28028853771659,0.61839471635095,valid,valid_complete_cycle,segmented_records/1-5_preprocessed/1-5_preprocessed_rep03.csv
1-5_preprocessed,1,4,20.2605,25.6,5.3395,22.539,1.87406388758712,0.560603726022112,valid,valid_complete_cycle,segmented_records/1-5_preprocessed/1-5_preprocessed_rep04.csv
1-5_preprocessed,1,5,25.6005,30.05,4.4495,27.723,1.90511204020242,0.643120693573288,valid,valid_complete_cycle,segmented_records/1-5_preprocessed/1-5_preprocessed_rep05.csv
1-6_preprocessed,1,1,4.5675,8.5675,4,5.5935,1.38395573475657,0.554313864885918,valid,valid_complete_cycle,segmented_records/1-6_preprocessed/1-6_preprocessed_rep01.csv
1-6_preprocessed,1,2,9.8245,14.2045,4.38,10.968,1.6593289687217,0.569360175314883,valid,valid_complete_cycle,segmented_records/1-6_preprocessed/1-6_preprocessed_rep02.csv
1-6_preprocessed,1,3,14.227,18.4605,4.2335,15.808,1.22679785942431,0.552506231000055,valid,valid_complete_cycle,segmented_records/1-6_preprocessed/1-6_preprocessed_rep03.csv
1-6_preprocessed,1,4,19.8785,22.913,3.0345,20.7625,1.41981981455978,0.631853628874939,valid,valid_complete_cycle,segmented_records/1-6_preprocessed/1-6_preprocessed_rep04.csv
1-6_preprocessed,1,5,25.168,28.19,3.022,26.073,1.60155166356181,0.664734036696542,valid,valid_complete_cycle,segmented_records/1-6_preprocessed/1-6_preprocessed_rep05.csv
1-6_preprocessed,1,6,30.3445,30.857,0.512499999999999,30.857,0.537768174359394,0.287721531355258,rejected,record_ended_before_return_to_quiet,
1-7_preprocessed,1,1,4.3355,8.361,4.0255,4.873,1.05355120817937,0.514820459378858,valid,valid_complete_cycle,segmented_records/1-7_preprocessed/1-7_preprocessed_rep01.csv
1-7_preprocessed,1,2,9.135,13.5135,4.3785,9.891,1.19949544109114,0.576999060187137,valid,valid_complete_cycle,segmented_records/1-7_preprocessed/1-7_preprocessed_rep02.csv
1-7_preprocessed,1,3,14.2115,18.537,4.3255,15.5915,1.11764554017127,0.561641346860938,valid,valid_complete_cycle,segmented_records/1-7_preprocessed/1-7_preprocessed_rep03.csv
1-7_preprocessed,1,4,19.0345,23.4205,4.386,22.187,1.29467608033205,0.614950725464451,valid,valid_complete_cycle,segmented_records/1-7_preprocessed/1-7_preprocessed_rep04.csv
1-7_preprocessed,1,5,23.5515,28.454,4.9025,25.9565,1.02356716233217,0.536277523463671,valid,valid_complete_cycle,segmented_records/1-7_preprocessed/1-7_preprocessed_rep05.csv
1-7_preprocessed,1,6,29.3615,30.883,1.5215,30.213,1.34918312295837,0.755253075138792,rejected,record_ended_before_return_to_quiet,
1-8_preprocessed,1,1,4.355,8.6425,4.2875,5.2165,0.740485232580765,0.43140798594133,valid,valid_complete_cycle,segmented_records/1-8_preprocessed/1-8_preprocessed_rep01.csv
1-8_preprocessed,1,2,9.438,13.513,4.075,9.9425,1.04760199358836,0.516965059692947,valid,valid_complete_cycle,segmented_records/1-8_preprocessed/1-8_preprocessed_rep02.csv
1-8_preprocessed,1,3,14.1725,18.3505,4.178,16.2265,0.915835715566849,0.522724709831917,valid,valid_complete_cycle,segmented_records/1-8_preprocessed/1-8_preprocessed_rep03.csv
1-8_preprocessed,1,4,19.085,23.6455,4.5605,20.0035,1.29295923010364,0.62888419712966,valid,valid_complete_cycle,segmented_records/1-8_preprocessed/1-8_preprocessed_rep04.csv
1-8_preprocessed,1,5,24.2975,28.812,4.5145,25.835,1.10256538336683,0.599470174097688,valid,valid_complete_cycle,segmented_records/1-8_preprocessed/1-8_preprocessed_rep05.csv
1-8_preprocessed,1,6,29.369,31.466,2.097,31.4005,1.23152354518661,0.765559513655225,rejected,record_ended_before_return_to_quiet,
1-9_preprocessed,1,1,4.2565,8.575,4.3185,5.326,0.642404124547849,0.354366205258451,valid,valid_complete_cycle,segmented_records/1-9_preprocessed/1-9_preprocessed_rep01.csv
1-9_preprocessed,1,2,9.3335,14.274,4.9405,10.966,0.895188430725935,0.441938079861064,valid,valid_complete_cycle,segmented_records/1-9_preprocessed/1-9_preprocessed_rep02.csv
1-9_preprocessed,1,3,14.2745,18.6635,4.389,16.266,1.79102708813364,0.680506866987033,valid,valid_complete_cycle,segmented_records/1-9_preprocessed/1-9_preprocessed_rep03.csv
1-9_preprocessed,1,4,18.664,23.666,5.002,20.878,1.2804107725754,0.584365997241936,valid,valid_complete_cycle,segmented_records/1-9_preprocessed/1-9_preprocessed_rep04.csv
1-9_preprocessed,1,5,23.791,28.4215,4.6305,25.403,1.10327163961517,0.558682629883719,valid,valid_complete_cycle,segmented_records/1-9_preprocessed/1-9_preprocessed_rep05.csv
1-9_preprocessed,1,6,29.0625,30.2935,1.231,30.0155,0.994468162294893,0.620531626251448,rejected,record_ended_before_return_to_quiet,
2-10_preprocessed,2,1,4.858,7.6575,2.7995,6.354,1.91978006808807,0.752671571352394,valid,valid_complete_cycle,segmented_records/2-10_preprocessed/2-10_preprocessed_rep01.csv
2-10_preprocessed,2,2,10.6645,13.331,2.6665,11.7,1.41694800110795,0.553989635822255,valid,valid_complete_cycle,segmented_records/2-10_preprocessed/2-10_preprocessed_rep02.csv
2-10_preprocessed,2,3,15.154,17.5935,2.4395,16.2865,1.26171339186051,0.575036941152937,valid,valid_complete_cycle,segmented_records/2-10_preprocessed/2-10_preprocessed_rep03.csv
2-10_preprocessed,2,4,20.0865,23.6665,3.58,21.051,1.37824379414642,0.505394478786094,valid,valid_complete_cycle,segmented_records/2-10_preprocessed/2-10_preprocessed_rep04.csv
2-10_preprocessed,2,5,23.706,28.171,4.465,26.0435,1.46317096267061,0.429205301909464,valid,valid_complete_cycle,segmented_records/2-10_preprocessed/2-10_preprocessed_rep05.csv
2-11_preprocessed,2,1,5.8305,7.8825,2.052,6.6195,1.58145533975444,0.643713253151514,valid,valid_complete_cycle,segmented_records/2-11_preprocessed/2-11_preprocessed_rep01.csv
2-11_preprocessed,2,2,10.969,13.618,2.649,11.9715,1.64827241626668,0.617611657720924,valid,valid_complete_cycle,segmented_records/2-11_preprocessed/2-11_preprocessed_rep02.csv
2-11_preprocessed,2,3,15.9105,18.1045,2.194,16.77,1.79258608666315,0.716119940396435,valid,valid_complete_cycle,segmented_records/2-11_preprocessed/2-11_preprocessed_rep03.csv
2-11_preprocessed,2,4,20.949,23.1175,2.1685,21.835,1.56733021149368,0.634354138981983,valid,valid_complete_cycle,segmented_records/2-11_preprocessed/2-11_preprocessed_rep04.csv
2-11_preprocessed,2,5,25.614,28.319,2.705,26.623,1.66242233940132,0.663778135676639,valid,valid_complete_cycle,segmented_records/2-11_preprocessed/2-11_preprocessed_rep05.csv
2-12_preprocessed,2,1,7.5775,9.6225,2.045,8.494,2.07315339178001,0.846922870351561,valid,valid_complete_cycle,segmented_records/2-12_preprocessed/2-12_preprocessed_rep01.csv
2-12_preprocessed,2,2,12.6165,14.716,2.0995,13.5765,1.72711349760853,0.71243062709206,valid,valid_complete_cycle,segmented_records/2-12_preprocessed/2-12_preprocessed_rep02.csv
2-12_preprocessed,2,3,17.7255,19.811,2.0855,18.6525,2.19786363105316,0.781882074263899,valid,valid_complete_cycle,segmented_records/2-12_preprocessed/2-12_preprocessed_rep03.csv
2-12_preprocessed,2,4,22.6665,25.1745,2.508,23.5005,2.03482314173452,0.74481232779186,valid,valid_complete_cycle,segmented_records/2-12_preprocessed/2-12_preprocessed_rep04.csv
2-12_preprocessed,2,5,27.535,29.721,2.186,28.3235,2.05386474973404,0.827219224163049,valid,valid_complete_cycle,segmented_records/2-12_preprocessed/2-12_preprocessed_rep05.csv
2-13_preprocessed,2,1,5.955,9.0505,3.0955,6.85,1.30605229521272,0.37421048647625,valid,valid_complete_cycle,segmented_records/2-13_preprocessed/2-13_preprocessed_rep01.csv
2-13_preprocessed,2,2,11.0765,14.315,3.2385,11.9975,1.45466357295287,0.528542813488069,valid,valid_complete_cycle,segmented_records/2-13_preprocessed/2-13_preprocessed_rep02.csv
2-13_preprocessed,2,3,15.5825,19.6415,4.059,16.4885,1.27246758025039,0.484388128300781,valid,valid_complete_cycle,segmented_records/2-13_preprocessed/2-13_preprocessed_rep03.csv
2-13_preprocessed,2,4,20.606,24.6965,4.0905,21.8175,1.18157904721936,0.481708213074661,valid,valid_complete_cycle,segmented_records/2-13_preprocessed/2-13_preprocessed_rep04.csv
2-13_preprocessed,2,5,24.697,27.9745,3.2775,27.24,1.29308010095656,0.503708149669147,valid,valid_complete_cycle,segmented_records/2-13_preprocessed/2-13_preprocessed_rep05.csv
2-13_preprocessed,2,6,27.975,32.485,4.51,28.5575,0.760417442214782,0.414256864970042,rejected,duplicate_slot_peak,
2-14_preprocessed,2,1,5.1525,8.643,3.4905,6.1265,1.0232107914497,0.431449043614125,valid,valid_complete_cycle,segmented_records/2-14_preprocessed/2-14_preprocessed_rep01.csv
2-14_preprocessed,2,2,9.924,13.377,3.453,10.798,0.947194639488424,0.507866451761446,valid,valid_complete_cycle,segmented_records/2-14_preprocessed/2-14_preprocessed_rep02.csv
2-14_preprocessed,2,3,13.3775,18.8035,5.426,15.256,1.01731290523295,0.372053470193925,valid,valid_complete_cycle,segmented_records/2-14_preprocessed/2-14_preprocessed_rep03.csv
2-14_preprocessed,2,4,19.8635,24.202,4.3385,20.3935,1.55956159432918,0.463603051032967,valid,valid_complete_cycle,segmented_records/2-14_preprocessed/2-14_preprocessed_rep04.csv
2-14_preprocessed,2,5,24.683,28.0735,3.3905,25.6785,1.89401648802178,0.613093706847046,valid,valid_complete_cycle,segmented_records/2-14_preprocessed/2-14_preprocessed_rep05.csv
2-14_preprocessed,2,6,28.11,30.481,2.371,29.4935,0.401816186398559,0.252935402486404,rejected,weak_extra_rep_candidate,
2-15_preprocessed,2,1,4.3915,7.504,3.1125,5.374,1.51457087905898,0.549376276712555,valid,valid_complete_cycle,segmented_records/2-15_preprocessed/2-15_preprocessed_rep01.csv
2-15_preprocessed,2,2,10.8555,14.4315,3.576,11.6315,1.3526821675152,0.449779588494658,valid,valid_complete_cycle,segmented_records/2-15_preprocessed/2-15_preprocessed_rep02.csv
2-15_preprocessed,2,3,15.4675,18.815,3.3475,16.567,1.41537313594728,0.476998298682668,valid,valid_complete_cycle,segmented_records/2-15_preprocessed/2-15_preprocessed_rep03.csv
2-15_preprocessed,2,4,20.7175,23.5445,2.827,21.7115,1.69789915727527,0.646789296712186,valid,valid_complete_cycle,segmented_records/2-15_preprocessed/2-15_preprocessed_rep04.csv
2-15_preprocessed,2,5,25.881,28.363,2.482,26.648,1.85221362151381,0.676524194395269,valid,valid_complete_cycle,segmented_records/2-15_preprocessed/2-15_preprocessed_rep05.csv
2-16_preprocessed,2,1,6.256,8.976,2.72,7.327,1.62323638913067,0.641730474690762,valid,valid_complete_cycle,segmented_records/2-16_preprocessed/2-16_preprocessed_rep01.csv
2-16_preprocessed,2,2,11.264,14.4385,3.1745,12.0995,1.42953803364913,0.508554671269991,valid,valid_complete_cycle,segmented_records/2-16_preprocessed/2-16_preprocessed_rep02.csv
2-16_preprocessed,2,3,16.2535,19.8065,3.553,17.557,1.79227546524494,0.53293485453729,valid,valid_complete_cycle,segmented_records/2-16_preprocessed/2-16_preprocessed_rep03.csv
2-16_preprocessed,2,4,21.1965,24.0285,2.832,22.0205,1.8973259143041,0.657144791207715,valid,valid_complete_cycle,segmented_records/2-16_preprocessed/2-16_preprocessed_rep04.csv
2-16_preprocessed,2,5,26.286,29.05,2.764,27.1725,1.66994621382644,0.610877921948759,valid,valid_complete_cycle,segmented_records/2-16_preprocessed/2-16_preprocessed_rep05.csv
2-17_preprocessed,2,1,6.494,8.9885,2.4945,7.451,2.98446010962549,0.828191488628017,valid,valid_complete_cycle,segmented_records/2-17_preprocessed/2-17_preprocessed_rep01.csv
2-17_preprocessed,2,2,10.51,14.8445,4.3345,12.4185,1.61459473862119,0.525492954330071,valid,valid_complete_cycle,segmented_records/2-17_preprocessed/2-17_preprocessed_rep02.csv
2-17_preprocessed,2,3,16.245,19.945,3.7,17.2165,2.22350826720717,0.559278759351314,valid,valid_complete_cycle,segmented_records/2-17_preprocessed/2-17_preprocessed_rep03.csv
2-17_preprocessed,2,4,21.152,23.9365,2.7845,22.079,2.00902118546972,0.624229133901703,valid,valid_complete_cycle,segmented_records/2-17_preprocessed/2-17_preprocessed_rep04.csv
2-17_preprocessed,2,5,26.1725,29.4845,3.312,27.175,2.38710339618367,0.63845680950068,valid,valid_complete_cycle,segmented_records/2-17_preprocessed/2-17_preprocessed_rep05.csv
2-18_preprocessed,2,1,6.0675,9.333,3.2655,7.1095,2.24877166747846,0.690971068648676,valid,valid_complete_cycle,segmented_records/2-18_preprocessed/2-18_preprocessed_rep01.csv
2-18_preprocessed,2,2,11.182,14.6605,3.4785,12.244,1.73671391890471,0.498843063535724,valid,valid_complete_cycle,segmented_records/2-18_preprocessed/2-18_preprocessed_rep02.csv
2-18_preprocessed,2,3,15.8535,20.4715,4.618,17.053,1.60120142510227,0.447805206789966,valid,valid_complete_cycle,segmented_records/2-18_preprocessed/2-18_preprocessed_rep03.csv
2-18_preprocessed,2,4,21.2995,23.854,2.5545,22.3645,2.11396686909649,0.716433406745938,valid,valid_complete_cycle,segmented_records/2-18_preprocessed/2-18_preprocessed_rep04.csv
2-18_preprocessed,2,5,26.082,29.183,3.101,26.98,1.68819971634915,0.593282552250062,valid,valid_complete_cycle,segmented_records/2-18_preprocessed/2-18_preprocessed_rep05.csv
2-19_preprocessed,2,1,5.9815,8.7435,2.762,7.004,1.90182631597714,0.674110939109134,valid,valid_complete_cycle,segmented_records/2-19_preprocessed/2-19_preprocessed_rep01.csv
2-19_preprocessed,2,2,10.987,13.9275,2.9405,11.9065,1.90050967629102,0.536385590636117,valid,valid_complete_cycle,segmented_records/2-19_preprocessed/2-19_preprocessed_rep02.csv
2-19_preprocessed,2,3,15.9145,19.137,3.2225,16.658,1.87690755332338,0.677656355360836,valid,valid_complete_cycle,segmented_records/2-19_preprocessed/2-19_preprocessed_rep03.csv
2-19_preprocessed,2,4,20.9335,23.5625,2.629,21.8845,1.86429505222091,0.718640376040543,valid,valid_complete_cycle,segmented_records/2-19_preprocessed/2-19_preprocessed_rep04.csv
2-19_preprocessed,2,5,26.1055,28.7585,2.653,26.9915,1.73176163484833,0.616962785230463,valid,valid_complete_cycle,segmented_records/2-19_preprocessed/2-19_preprocessed_rep05.csv
2-1_preprocessed,2,1,1.0655,2.5075,1.442,1.7175,1.15039764158585,0.690814225494134,valid,valid_complete_cycle,segmented_records/2-1_preprocessed/2-1_preprocessed_rep01.csv
2-1_preprocessed,2,2,5.839,7.146,1.307,6.5475,1.4640464427112,0.893481369110344,valid,valid_with_elevated_boundary,segmented_records/2-1_preprocessed/2-1_preprocessed_rep02.csv
2-1_preprocessed,2,3,11.118,12.688,1.57,12.005,1.51465617927426,0.881173003076313,valid,valid_with_elevated_boundary,segmented_records/2-1_preprocessed/2-1_preprocessed_rep03.csv
2-1_preprocessed,2,4,16.0005,17.6015,1.601,16.9825,1.81377909330386,0.987893486995515,valid,valid_with_elevated_boundary,segmented_records/2-1_preprocessed/2-1_preprocessed_rep04.csv
2-1_preprocessed,2,5,21.216,22.6505,1.4345,21.9795,1.4708773084192,0.846763300472046,valid,valid_complete_cycle,segmented_records/2-1_preprocessed/2-1_preprocessed_rep05.csv
2-20_preprocessed,2,1,6.66,8.994,2.334,7.49,2.25175931498674,0.901053200683099,valid,valid_complete_cycle,segmented_records/2-20_preprocessed/2-20_preprocessed_rep01.csv
2-20_preprocessed,2,2,10.9855,13.296,2.3105,11.791,1.12321463763003,0.519777263044837,valid,valid_complete_cycle,segmented_records/2-20_preprocessed/2-20_preprocessed_rep02.csv
2-20_preprocessed,2,3,15.931,18.3195,2.3885,16.9155,1.64001012957149,0.680713172918453,valid,valid_complete_cycle,segmented_records/2-20_preprocessed/2-20_preprocessed_rep03.csv
2-20_preprocessed,2,4,21.083,23.3285,2.2455,22.118,1.90579433901901,0.757377360631737,valid,valid_complete_cycle,segmented_records/2-20_preprocessed/2-20_preprocessed_rep04.csv
2-20_preprocessed,2,5,25.789,28.8115,3.0225,26.59,2.37579679136244,0.796111560137526,valid,valid_complete_cycle,segmented_records/2-20_preprocessed/2-20_preprocessed_rep05.csv
2-21_preprocessed,2,1,4.9115,7.73,2.8185,6.0425,1.8142391126298,0.610257660527328,valid,valid_complete_cycle,segmented_records/2-21_preprocessed/2-21_preprocessed_rep01.csv
2-21_preprocessed,2,2,10.8245,13.2475,2.423,11.4875,1.76882198559826,0.659256555096947,valid,valid_complete_cycle,segmented_records/2-21_preprocessed/2-21_preprocessed_rep02.csv
2-21_preprocessed,2,3,15.464,18.2005,2.7365,16.6185,1.77323920209888,0.619025437231679,valid,valid_complete_cycle,segmented_records/2-21_preprocessed/2-21_preprocessed_rep03.csv
2-21_preprocessed,2,4,21.1245,23.64,2.5155,22.302,1.52253294644735,0.738851232543249,valid,valid_complete_cycle,segmented_records/2-21_preprocessed/2-21_preprocessed_rep04.csv
2-21_preprocessed,2,5,25.938,28.1125,2.1745,26.7465,1.58251020499405,0.730473396441346,valid,valid_complete_cycle,segmented_records/2-21_preprocessed/2-21_preprocessed_rep05.csv
2-22_preprocessed,2,1,5.826,8.661,2.835,7.1605,1.59222455205861,0.671450606919876,valid,valid_complete_cycle,segmented_records/2-22_preprocessed/2-22_preprocessed_rep01.csv
2-22_preprocessed,2,2,12.6,15.3985,2.7985,13.5255,1.59408693708026,0.605918461387631,valid,valid_complete_cycle,segmented_records/2-22_preprocessed/2-22_preprocessed_rep02.csv
2-22_preprocessed,2,3,16.913,19.115,2.202,17.755,1.98126836295128,0.706681070578664,valid,valid_complete_cycle,segmented_records/2-22_preprocessed/2-22_preprocessed_rep03.csv
2-22_preprocessed,2,4,21.2415,23.612,2.3705,22.1075,1.83351542248755,0.683656826218178,valid,valid_complete_cycle,segmented_records/2-22_preprocessed/2-22_preprocessed_rep04.csv
2-22_preprocessed,2,5,26.021,28.5965,2.5755,27.0585,2.07469443675218,0.678450082703957,valid,valid_complete_cycle,segmented_records/2-22_preprocessed/2-22_preprocessed_rep05.csv
2-23_preprocessed,2,1,5.893,8.8395,2.9465,7.044,1.69634718200647,0.669327874307083,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep01.csv
2-23_preprocessed,2,2,10.2235,14.146,3.9225,10.704,2.0401067203858,0.561729625192322,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep02.csv
2-23_preprocessed,2,3,16.128,19.036,2.908,17.3045,1.62952981700833,0.648053143684265,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep03.csv
2-23_preprocessed,2,4,21.2165,23.9945,2.778,22.0295,1.67029001334472,0.658932727263598,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep04.csv
2-23_preprocessed,2,5,26.243,28.772,2.529,27.154,1.57098895469023,0.599516588805931,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep05.csv
2-23_preprocessed,2,6,29.482,30.4505,0.968500000000002,29.9895,1.93539903624043,0.702033733462135,valid,valid_complete_cycle,segmented_records/2-23_preprocessed/2-23_preprocessed_rep06.csv
2-24_preprocessed,2,1,5.367,9.649,4.282,6.142,1.6951213907377,0.593711733138085,valid,valid_complete_cycle,segmented_records/2-24_preprocessed/2-24_preprocessed_rep01.csv
2-24_preprocessed,2,2,11.2945,13.8615,2.567,12.049,1.0307645720763,0.485556295735114,valid,valid_complete_cycle,segmented_records/2-24_preprocessed/2-24_preprocessed_rep02.csv
2-24_preprocessed,2,3,16.0745,18.476,2.4015,17.2525,1.48912783101682,0.694975909299654,valid,valid_complete_cycle,segmented_records/2-24_preprocessed/2-24_preprocessed_rep03.csv
2-24_preprocessed,2,4,21.433,23.8805,2.4475,22.4885,1.60183782854475,0.708398880647412,valid,valid_complete_cycle,segmented_records/2-24_preprocessed/2-24_preprocessed_rep04.csv
2-24_preprocessed,2,5,26.4565,28.7945,2.338,28.285,1.71169409740773,0.706093687317474,valid,valid_complete_cycle,segmented_records/2-24_preprocessed/2-24_preprocessed_rep05.csv
2-25_preprocessed,2,1,6.536,9.424,2.888,7.2875,1.82670634946971,0.627798280057424,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep01.csv
2-25_preprocessed,2,2,13.1255,15.374,2.2485,13.85,1.5828240800093,0.488074662406937,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep02.csv
2-25_preprocessed,2,3,15.7185,19.181,3.4625,16.864,1.81446510629773,0.55796696909645,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep03.csv
2-25_preprocessed,2,4,20.7225,23.5025,2.78,21.467,1.29388314417895,0.538465479061964,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep04.csv
2-25_preprocessed,2,5,25.6585,29.525,3.8665,29.0115,2.62688658415457,0.674706977954343,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep05.csv
2-25_preprocessed,2,6,30.76,31.0785,0.318499999999997,31.0785,0.285149807946442,0.13989176826897,rejected,duplicate_slot_peak,
2-2_preprocessed,2,1,4.6585,7.984,3.3255,5.8755,1.43957716318174,0.54742583257888,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep01.csv
2-2_preprocessed,2,2,9.0055,12.167,3.1615,10.6745,1.82903697739561,0.532223518907264,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep02.csv
2-2_preprocessed,2,3,14.168,17.4495,3.2815,15.953,1.88253667907212,0.672100229310472,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep03.csv
2-2_preprocessed,2,4,19.279,22.9555,3.6765,21.297,1.93937826801446,0.763274828750527,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep04.csv
2-2_preprocessed,2,5,24.599,28.55,3.951,26.5975,1.89906850774788,0.67750469353784,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep05.csv
2-3_preprocessed,2,1,4.576,7.1355,2.5595,5.9985,0.907480179387454,0.408520630926112,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep01.csv
2-3_preprocessed,2,2,8.9465,12.6945,3.748,11.2795,1.48105986575825,0.544467849650962,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep02.csv
2-3_preprocessed,2,3,13.569,17.755,4.186,16.0685,1.25012204150055,0.505319992578754,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep03.csv
2-3_preprocessed,2,4,19.0555,23.0565,4.001,21.02,1.71389077272446,0.627452052119273,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep04.csv
2-3_preprocessed,2,5,23.057,25.6525,2.5955,25.293,0.9771193462626,0.355287211177077,rejected,record_ended_before_return_to_quiet,
2-4_preprocessed,2,1,4.6395,7.421,2.7815,5.7785,1.28924500500929,0.596491861855744,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep01.csv
2-4_preprocessed,2,2,10.81,13.5835,2.7735,12.0885,1.4919341366768,0.568843662313681,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep02.csv
2-4_preprocessed,2,3,15.965,19.321,3.356,17.0505,1.26589095665296,0.467006945196305,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep03.csv
